지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
165,2020-02-03 18:00,2.2,,7.8,360,67,4.8,-3.3,1022.4,1027.2,0.4,0.23,,,4,4,Sc,9,2000,,,3.7,5.2,6.1,6.1,6.4
165,2020-02-03 19:00,1.6,,5,360,68,4.7,-3.6,1022.7,1027.5,0,0,,,4,1,,8,1999,,,2.1,4.8,5.8,6.1,6.5
165,2020-02-03 20:00,0.8,,4.8,20,71,4.6,-3.8,1022.6,1027.4,,,,,0,0,,,1823,,,1.4,4.4,5.5,6,6.4
165,2020-02-03 21:00,0.5,,4.2,360,69,4.4,-4.5,1022.8,1027.6,,,,,0,0,,,1946,,,0.6,4.1,5.3,5.9,6.5
165,2020-02-03 22:00,-0.4,,3.7,20,69,4.1,-5.4,1023.2,1028.1,,,,,0,0,,,1980,,,-0.1,3.7,5.1,5.8,6.4
165,2020-02-03 23:00,-0.9,,3.5,50,68,3.9,-6,1023,1027.9,,,,,0,0,,,2000,,,-0.6,3.4,4.8,5.7,6.3
165,2020-02-04 0:00,-0.9,,3.9,20,69,4,-5.8,1022.9,1027.8,,,,,0,0,,,2000,,,0,3.2,4.6,5.6,6.3
165,2020-02-04 1:00,-1.3,,2.1,20,68,3.8,-6.4,1023.3,1028.2,,,,,0,0,,,2000,,,-0.3,2.9,4.4,5.4,6.2
165,2020-02-04 2:00,-1.6,,3.2,20,72,3.9,-5.9,1022.8,1027.7,,,,,3,0,,,2000,,,-0.5,2.7,4.2,5.3,6.1
165,2020-02-04 3:00,-1.9,,2.7,20,72,3.8,-6.2,1023.2,1028.1,,,,,3,0,Ci,,2000,,,-0.7,2.6,4,5.2,6.1
165,2020-02-04 4:00,-2.4,,2.1,20,72,3.7,-6.7,1022.7,1027.6,,,,,4,0,Ci,,2000,,,-1,2.4,3.9,5.1,6
165,2020-02-04 5:00,-2.7,,1.7,20,75,3.8,-6.5,1022.1,1027,,,,,3,0,Ci,,2000,,,-1.3,2.2,3.7,4.9,5.9
165,2020-02-04 6:00,-2.9,,1.6,70,72,3.6,-7.2,1022.2,1027.1,,,,,2,0,Ci,,2000,,,-1.6,1.9,3.6,4.8,5.8
165,2020-02-04 7:00,-3,,2.2,50,72,3.5,-7.3,1022.5,1027.4,,,,,0,0,,,2000,,,-1.7,1.8,3.4,4.7,5.7
165,2020-02-04 8:00,-2.9,,1.8,50,71,3.5,-7.4,1022.8,1027.7,0,0.03,,,0,0,,,2000,,,-1.6,1.7,3.3,4.6,5.6
165,2020-02-04 9:00,-1.6,,1.7,50,66,3.6,-7.1,1023.1,1028,1,0.51,,,0,0,,,2000,,,-0.7,2,3.3,4.5,5.5
165,2020-02-04 10:00,-0.1,,2.4,360,63,3.8,-6.3,1023.1,1028,1,1.21,,,0,0,,,1971,,,0.9,2.9,3.5,4.4,5.5
165,2020-02-04 11:00,1.2,,3.8,20,58,3.9,-6.1,1023.1,1027.9,1,1.81,,,0,0,,,1991,,,5.9,3.8,3.9,4.4,5.3
165,2020-02-04 12:00,1.6,,4.7,360,55,3.8,-6.4,1022.4,1027.2,1,2.22,,,0,0,,,1980,,,9.5,4.8,4.5,4.5,5.3
165,2020-02-04 13:00,2.4,,4.6,360,53,3.8,-6.2,1021.1,1025.9,1,2.4,,,0,0,,,2000,,,11.4,5.5,5,4.6,5.3
165,2020-02-04 14:00,3.1,,4.4,360,50,3.8,-6.3,1020.3,1025.1,1,2.3,,,0,0,,,2000,,,12,6.2,5.6,4.8,5.3
165,2020-02-04 15:00,3.8,,4.1,360,46,3.7,-6.7,1019.8,1024.6,1,1.98,,,0,0,,,1991,,,11.5,6.5,6.1,5,5.4
165,2020-02-04 16:00,4,,2.9,320,49,4,-5.7,1019.5,1024.3,1,1.48,,,0,0,,,2000,,,10.3,6.5,6.3,5.3,5.5
165,2020-02-04 17:00,3.8,,3,360,47,3.8,-6.5,1019.7,1024.5,1,0.85,,,0,0,,,2000,,,6.8,6.1,6.3,5.5,5.7
165,2020-02-04 18:00,2.7,,3.2,320,59,4.4,-4.5,1020.3,1025.1,0.7,0.23,,,0,0,,,2000,,,3.7,5.4,6.1,5.6,5.8
165,2020-02-04 19:00,1.8,,2.8,340,66,4.6,-3.8,1020.7,1025.5,0,0,,,0,0,,,2000,,,2,4.8,5.7,5.6,5.9
165,2020-02-04 20:00,1,,1.9,340,71,4.7,-3.6,1020.9,1025.7,,,,,0,0,,,2000,,,1,4.3,5.4,5.6,5.9
165,2020-02-04 21:00,0.8,,1.7,360,70,4.5,-4,1021.1,1025.9,,,,,0,0,,,2000,,,0.3,4,5.1,5.6,6
165,2020-02-04 22:00,0.4,,0.8,340,73,4.6,-3.8,1021.3,1026.1,,,,,0,0,,,1996,,,0.3,3.6,4.9,5.5,6
165,2020-02-04 23:00,0.3,,1.2,50,76,4.8,-3.4,1021.3,1026.1,,,,,7,0,,,2000,,,0.2,3.5,4.6,5.4,6
165,2020-02-05 0:00,0.5,,0.7,340,79,5,-2.7,1021.3,1026.1,,,,,8,8,Sc,9,1980,,,0.3,3.4,4.5,5.3,6
165,2020-02-05 1:00,0.9,,2.2,320,85,5.6,-1.3,1021.5,1026.3,,,,,10,7,StNs,4,2000,,1,1.6,3.6,4.5,5.3,5.9
165,2020-02-05 2:00,1.2,,8.3,360,87,5.8,-0.7,1022.1,1026.9,,,,,10,9,StNs,3,1336,,1,2,3.6,4.5,5.1,5.8
165,2020-02-05 3:00,1.3,0.2,8.7,360,78,5.2,-2.1,1022.1,1026.9,,,,,9,9,Sc,5,1484,,1,1.7,3.5,4.4,5.1,5.8
165,2020-02-05 4:00,0.1,,9.9,360,74,4.6,-3.9,1022.5,1027.4,,,,,9,9,Sc,8,1979,,,0.9,3.3,4.3,5,5.7
165,2020-02-05 5:00,-0.8,,10.6,360,69,4,-5.7,1022.6,1027.5,,,,,9,9,Sc,7,2000,,,0.3,2.9,4.1,5,5.7
165,2020-02-05 6:00,-2.2,,11,360,64,3.3,-8.1,1023.1,1028,,,,,3,3,Sc,9,2000,,,-0.1,2.5,3.9,4.9,5.6
165,2020-02-05 7:00,-2.9,,11.3,360,56,2.8,-10.4,1023.9,1028.8,,,,,2,2,Sc,10,2000,,,-0.6,1.9,3.6,4.7,5.6
165,2020-02-05 8:00,-3.3,,10.7,360,55,2.6,-11,1024.7,1029.6,0,0.03,,,2,2,Sc,10,2000,,,-1.1,1.6,3.3,4.6,5.5
165,2020-02-05 9:00,-3.2,,10,360,57,2.8,-10.5,1025.4,1030.3,1,0.51,,,5,5,Sc,10,2000,,,-0.9,1.5,3.1,4.4,5.4
165,2020-02-05 10:00,-2.8,,9.5,360,54,2.7,-10.8,1025.8,1030.7,1,1.1,,,5,5,Sc,11,2000,,,0.1,1.6,3,4.3,5.3
165,2020-02-05 11:00,-2.4,,9.7,360,53,2.7,-10.6,1026.1,1031,1,1.9,,,6,6,Sc,9,2000,,,3.6,2,3,4.1,5.2
165,2020-02-05 12:00,-2.2,,9.8,360,52,2.7,-10.7,1025.8,1030.7,0.9,2.1,,,5,5,Sc,8,2000,,,5.7,2.6,3.3,4,5.1
165,2020-02-05 13:00,-2.3,,10.5,360,52,2.7,-10.8,1024.9,1029.8,1,2.42,,,5,5,Sc,9,2000,,,6.5,3.2,3.6,4.1,5.1
165,2020-02-05 14:00,-2.4,,9.6,360,56,2.9,-9.9,1024.6,1029.5,1,2.33,,,5,5,Sc,9,2000,,,6.6,3.4,3.9,4.1,5
165,2020-02-05 15:00,-2.6,,9.6,360,58,2.9,-9.7,1024.5,1029.4,1,2.07,,,4,4,Sc,9,2000,,,5.7,3.4,4.1,4.1,5
165,2020-02-05 16:00,-2.5,,8.9,360,61,3.1,-9,1025.2,1030.1,1,1.61,,,5,5,Sc,8,2000,,,4.8,3.1,4,4.2,5
165,2020-02-05 17:00,-3.4,,10.1,360,62,3,-9.6,1025.4,1030.3,1,0.9,,,4,4,Sc,9,2000,,,0.9,2.6,3.9,4.2,5
165,2020-02-05 18:00,-3.5,,8.3,360,66,3.1,-8.9,1026.1,1031,0.5,0.2,,,2,2,Sc,8,2000,,,-0.3,2,3.5,4.2,5
165,2020-02-05 19:00,-3.4,,8,360,68,3.2,-8.4,1026.8,1031.7,0,0,,,3,3,,8,2000,,,-0.5,1.6,3.2,4.1,5
165,2020-02-05 20:00,-3.5,,8.7,340,66,3.1,-8.9,1027.4,1032.3,,,,,0,0,,,2000,,,-0.8,1.5,3,4,5
165,2020-02-05 21:00,-3.4,,8.1,360,65,3.1,-9,1027.6,1032.5,,,,,2,2,Sc,8,2000,,,-1.5,1.3,2.8,3.9,4.9
165,2020-02-05 22:00,-3.4,,8.5,360,65,3.1,-9,1027.8,1032.7,,,,,0,0,,,2000,,,-1.7,1.1,2.6,3.8,4.9
165,2020-02-05 23:00,-3.3,,7,360,67,3.2,-8.5,1027.6,1032.5,,,,,2,2,,8,2000,,,-1.5,1.1,2.5,3.7,4.8
165,2020-02-06 0:00,-4.4,,4.3,20,69,3,-9.2,1027.8,1032.8,,,,,2,2,Sc,9,2000,,,-2.5,0.9,2.4,3.6,4.7
165,2020-02-06 1:00,-5,,2.2,50,68,2.9,-10,1028,1033,,,,,4,0,,,2000,,,-3.1,0.8,2.3,3.5,4.6
165,2020-02-06 2:00,-5.5,,1.7,50,69,2.8,-10.2,1028,1033,,,,,2,0,,,2000,,,-3.5,0.7,2.2,3.4,4.5
165,2020-02-06 3:00,-6,,1.8,70,70,2.8,-10.5,1028.3,1033.3,,,,,0,0,,,2000,,,-3.8,0.6,2.1,3.3,4.5
165,2020-02-06 4:00,-6.3,,2,50,70,2.7,-10.8,1027.9,1032.9,,,,,0,0,,,2000,,,-3.9,0.5,2,3.3,4.4
165,2020-02-06 5:00,-6.9,,2.5,50,71,2.6,-11.2,1027.7,1032.7,,,,,0,0,,,2000,,,-4.1,0.4,2,3.2,4.3
165,2020-02-06 6:00,-7,,2.7,50,68,2.5,-11.9,1027.7,1032.7,,,,,0,0,,,2000,,,-4.2,0.3,1.9,3.1,4.3
165,2020-02-06 7:00,-7.2,,2.9,50,69,2.5,-11.9,1028.1,1033.1,,,,,0,0,,,2000,,,-4.3,0.2,1.8,3.1,4.2
165,2020-02-06 8:00,-7.1,,2.3,50,71,2.6,-11.4,1029,1034,0,0.03,,,3,0,Ci,,2000,,,-4,0.2,1.8,3,4.1
165,2020-02-06 9:00,-5.7,,5.1,20,67,2.7,-10.8,1029.6,1034.6,1,0.52,,,4,0,Ci,,1979,,,-2.4,0.3,1.7,2.9,4.1
165,2020-02-06 10:00,-5,,4.7,360,61,2.6,-11.3,1029.8,1034.8,1,0.95,,,5,0,Ci,,2000,,,-0.2,0.5,1.7,2.9,4
165,2020-02-06 11:00,-4.3,,5.6,360,53,2.4,-12.4,1029.6,1034.6,1,1.49,,,6,0,Ci,,1997,,,1.2,0.7,1.8,2.8,4
165,2020-02-06 12:00,-3.4,,5.8,360,43,2,-14.2,1028.6,1033.5,0.9,1.67,,,5,0,Ci,,2000,,,3.4,0.9,1.9,2.8,3.9
165,2020-02-06 13:00,-2.5,,5.3,360,43,2.2,-13.3,1027.3,1032.2,1,1.91,,,5,0,Ci,,1997,,,4.2,1.2,2.1,2.8,3.9
165,2020-02-06 14:00,-2,,4.7,360,40,2.1,-13.8,1027.1,1032,1,1.69,,,9,0,Ci,,1995,,,4.6,1.8,2.4,2.8,3.8
165,2020-02-06 15:00,-1.7,,5.4,340,40,2.2,-13.5,1026.6,1031.5,0.9,1.38,,,9,0,Ci,,2000,,,4.5,2.5,2.8,3,3.9
165,2020-02-06 16:00,-1.8,,5.6,360,45,2.4,-12.1,1026.3,1031.2,0,0.81,,,9,0,Ci,,2000,,,2.6,2.4,3,3,3.9
165,2020-02-06 17:00,-2,,5.7,360,50,2.6,-11,1026.2,1031.1,0,0.43,,,10,10,As,28,2000,,,1.2,2.2,3,3.1,3.9
165,2020-02-06 18:00,-2.4,,5.6,360,54,2.8,-10.4,1026,1030.9,0,0.13,,,10,10,As,30,2000,,,-0.1,1.8,2.8,3.1,3.9
165,2020-02-06 19:00,-2.4,,5,360,59,3,-9.3,1026.2,1031.1,0,0,,,9,4,,,2000,,,-0.1,1.5,2.7,3.2,4
165,2020-02-06 20:00,-2.5,,5.5,20,53,2.7,-10.7,1026,1030.9,,,,,10,6,,37,2000,,,-0.3,1.3,2.5,3.2,4
165,2020-02-06 21:00,-2.5,,4.4,20,51,2.6,-11.2,1026.4,1031.3,,,,,9,9,Ac,38,2000,,,-0.4,1.2,2.3,3.1,4
165,2020-02-06 22:00,-2.8,,3.8,20,49,2.4,-12,1026.1,1031,,,,,10,10,,37,2000,,,-0.6,1.1,2.2,3.1,4
165,2020-02-06 23:00,-2.8,,0.9,20,53,2.6,-11,1026.3,1031.2,,,,,10,10,,36,2000,,,-0.8,1,2.2,3,3.9
165,2020-02-07 0:00,-2.8,,1.7,50,53,2.6,-11,1026.1,1031,,,,,9,9,Ac,,2000,,,-1,1.1,2.2,3.1,3.9
165,2020-02-07 1:00,-2.8,,1.4,70,45,2.2,-13.1,1025.9,1030.8,,,,,10,7,,55,2000,,,-1.5,1,2.1,3,3.9
165,2020-02-07 2:00,-3.1,,2.4,50,48,2.3,-12.5,1025.7,1030.6,,,,,9,6,,56,2000,,,-2,0.8,2,2.9,3.8
165,2020-02-07 3:00,-3.4,,2.7,20,52,2.5,-11.8,1025.4,1030.3,,,,,9,0,Ci,,2000,,,-2.2,0.7,1.9,2.9,3.8
165,2020-02-07 4:00,-3.4,,2.1,50,50,2.4,-12.3,1025,1029.9,,,,,9,0,Ci,,2000,,,-2.2,0.7,1.9,2.9,3.8
165,2020-02-07 5:00,-3.6,,1,360,49,2.3,-12.7,1025,1029.9,,,,,9,0,Ci,,2000,,,-2.4,0.7,1.8,2.8,3.7
165,2020-02-07 6:00,-3.6,,1.5,70,42,2,-14.6,1025,1029.9,,,,,9,0,Ci,,2000,,,-2.6,0.7,1.8,2.8,3.7
165,2020-02-07 7:00,-3.7,,2,20,46,2.1,-13.6,1025,1029.9,,,,,6,0,Ci,,2000,,,-3.5,0.6,1.8,2.8,3.7
165,2020-02-07 8:00,-3.9,,2.2,20,46,2.1,-13.8,1025.2,1030.1,0,0.02,,,2,0,Ci,,2000,,,-3.5,0.5,1.7,2.7,3.6
165,2020-02-07 9:00,-2.7,,3.3,20,46,2.3,-12.7,1025.2,1030.1,0.9,0.43,,,3,0,Ci,,2000,,,-1.2,0.7,1.7,2.7,3.6
165,2020-02-07 10:00,-1.1,,4.7,20,46,2.6,-11.2,1025.2,1030.1,1,1.07,,,5,0,Ci,,2000,,,0.7,1,1.7,2.7,3.6
165,2020-02-07 11:00,-0.1,,5.2,360,50,3,-9.2,1025.2,1030.1,1,1.64,,,5,0,Ci,,1944,,,4,1.5,1.9,2.7,3.6
165,2020-02-07 12:00,0.7,,6.5,360,50,3.2,-8.5,1024.3,1029.1,1,1.8,,,6,0,Ci,,2000,,,5.8,2.4,2.4,2.7,3.5
165,2020-02-07 13:00,1.2,,5.5,360,53,3.5,-7.3,1023.5,1028.3,1,1.85,,,8,0,Ci,,2000,,,7.5,3.1,2.9,2.8,3.5
165,2020-02-07 14:00,1.8,,8,360,56,3.9,-6,1022.8,1027.6,1,1.83,,,7,0,Ci,,2000,,,8.1,3.6,3.3,3,3.6
165,2020-02-07 15:00,1.7,,8.5,360,62,4.3,-4.8,1022.3,1027.1,1,1.67,,,7,0,Ci,,2000,,,6.9,3.8,3.6,3.1,3.6
165,2020-02-07 16:00,1.8,,7.4,360,62,4.3,-4.7,1022.1,1026.9,0.9,1.14,,,7,1,ScCi,8,2000,,,5.9,3.8,3.8,3.3,3.7
165,2020-02-07 17:00,1.8,,5.5,360,65,4.5,-4,1022.4,1027.2,0.8,0.7,,,6,0,Ci,,2000,,,4.2,3.5,3.8,3.4,3.8
165,2020-02-07 18:00,1.2,,4.7,360,70,4.7,-3.6,1022.5,1027.3,0,0.2,,,9,0,Ci,,2000,,,2.1,3.2,3.7,3.5,3.9
165,2020-02-07 19:00,1,,3,360,72,4.8,-3.4,1023,1027.8,0,0.01,,,10,7,,10,2000,,,1.8,2.9,3.5,3.5,4
165,2020-02-07 20:00,1,,2.8,340,73,4.8,-3.3,1023,1027.8,,,,,10,10,,10,2000,,,1.9,2.9,3.4,3.6,4
165,2020-02-07 21:00,0.9,,2.2,340,74,4.8,-3.2,1023.1,1027.9,,,,,9,9,Sc,8,2000,,,1.8,2.8,3.4,3.6,4.1
165,2020-02-07 22:00,0.9,,2,340,75,4.9,-3,1023.1,1027.9,,,,,9,9,,10,2000,,,1.7,2.8,3.3,3.6,4.1
165,2020-02-07 23:00,0.8,,2.2,340,75,4.9,-3.1,1022.9,1027.7,,,,,9,2,,11,2000,,,1.7,2.8,3.3,3.7,4.1
165,2020-02-08 0:00,1.1,,3.1,360,75,5,-2.8,1022.8,1027.6,,,,,9,9,Sc,7,1999,,,1.7,2.7,3.3,3.7,4.2
165,2020-02-08 1:00,1,,2.1,50,74,4.9,-3.1,1022.6,1027.4,,,,,5,5,,12,2000,,,1.2,2.7,3.3,3.7,4.1
165,2020-02-08 2:00,0.5,,1.3,320,80,5.1,-2.5,1022.2,1027,,,,,7,1,,13,1959,,,0.1,2.2,3.1,3.6,4.1
165,2020-02-08 3:00,0.6,,2.4,20,81,5.2,-2.2,1021.7,1026.5,,,,,9,9,Sc,13,1838,,,0.5,2.3,3.1,3.6,4.2
165,2020-02-08 4:00,1.1,,3.1,340,84,5.6,-1.3,1021.7,1026.5,,,,,9,9,Sc,8,1565,,,1.3,2.5,3,3.7,4.2
165,2020-02-08 5:00,1.6,,2,340,84,5.8,-0.8,1021.7,1026.5,,,,,9,9,Sc,10,1380,,,1.6,2.5,3.1,3.6,4.1
165,2020-02-08 6:00,3,,6.4,340,70,5.3,-1.9,1021.6,1026.4,,,,,9,9,Sc,8,1055,,,2.1,2.7,3.1,3.6,4.1
165,2020-02-08 7:00,3.3,,5.9,340,61,4.7,-3.5,1022,1026.8,,,,,9,9,Sc,12,1214,,,2.3,2.8,3.2,3.6,4.1
165,2020-02-08 8:00,3.3,,5.9,340,64,5,-2.8,1022.1,1026.9,0,0,,,8,8,Sc,12,1146,,,2.5,2.8,3.2,3.7,4.2
165,2020-02-08 9:00,3.4,,4.7,340,65,5.1,-2.5,1022.5,1027.3,0,0.14,,,9,9,Sc,14,986,,40,3.3,3,3.3,3.6,4.1
165,2020-02-08 10:00,3.4,,7,360,75,5.8,-0.6,1022.7,1027.5,0.2,0.63,,,9,4,ScAc,7,743,,40,5.4,3.5,3.5,3.7,4.2
165,2020-02-08 11:00,2.4,,7.4,360,86,6.2,0.2,1022.9,1027.7,0.1,0.48,,,10,5,ScAs,3,586,,401901,4.1,3.5,3.7,3.7,4.1
165,2020-02-08 12:00,3,0,7.2,360,70,5.3,-1.9,1022.5,1027.3,0,0.59,,,9,9,Sc,7,1042,,1901,5.2,3.8,3.8,3.8,4.2
165,2020-02-08 13:00,3.5,,7.7,360,63,5,-2.8,1021.7,1026.5,0.4,1.22,,,7,7,Sc,7,1170,,,9.6,4.2,4,3.9,4.2
165,2020-02-08 14:00,3.5,,7.8,360,60,4.7,-3.5,1021.4,1026.2,0.9,1.92,,,6,6,Sc,8,1445,,,10.8,4.8,4.4,4,4.3
165,2020-02-08 15:00,3.3,,8.2,360,60,4.6,-3.7,1021.2,1026,1,1.75,,,4,4,Sc,9,1666,,,9.4,5,4.7,4.1,4.3
165,2020-02-08 16:00,3.2,,7.9,360,61,4.7,-3.6,1021.6,1026.4,1,1.6,,,4,4,Sc,10,1632,,,8.9,5.1,4.9,4.2,4.4
165,2020-02-08 17:00,2.6,,8.7,360,57,4.2,-5,1021.6,1026.4,1,0.97,,,0,0,,,1846,,,5.7,4.7,4.9,4.4,4.5
165,2020-02-08 18:00,1.9,,6.9,360,62,4.3,-4.6,1022.1,1026.9,0.9,0.29,,,0,0,,,2000,,,2.9,4.1,4.6,4.4,4.6
165,2020-02-08 19:00,1.4,,7.1,340,58,3.9,-5.9,1023,1027.8,0,0,,,0,0,,,2000,,,1.6,3.5,4.3,4.4,4.6
165,2020-02-08 20:00,1.1,,6.4,360,59,3.9,-6,1023.1,1027.9,,,,,0,0,,,2000,,,0.9,3.1,4,4.3,4.7
165,2020-02-08 21:00,0.7,,4.7,360,63,4.1,-5.5,1023.3,1028.1,,,,,0,0,,,2000,,,0.4,2.8,3.8,4.3,4.7
165,2020-02-08 22:00,0.4,,4,340,64,4,-5.6,1023.6,1028.5,,,,,0,0,,,2000,,,-0.1,2.6,3.6,4.2,4.7
165,2020-02-08 23:00,1,,5.3,360,63,4.2,-5.2,1023.5,1028.3,,,,,6,2,,11,2000,,,0.5,2.5,3.5,4.1,4.6
165,2020-02-09 0:00,1.4,,4.7,360,65,4.4,-4.4,1023.8,1028.6,,,,,8,8,,,1979,,,1.1,2.6,3.4,4.1,4.6
165,2020-02-09 1:00,1.9,,5.7,360,61,4.3,-4.8,1023.6,1028.4,,,,,8,8,,12,1941,,,1.7,2.7,3.4,4,4.6
165,2020-02-09 2:00,1.6,,5.1,360,63,4.3,-4.6,1023.3,1028.1,,,,,5,1,,14,1829,,,0.5,2.5,3.3,3.9,4.5
165,2020-02-09 3:00,1.1,,3.5,50,65,4.3,-4.7,1022.9,1027.7,,,,,8,8,Sc,14,1776,,,0.7,2.5,3.3,3.9,4.5
165,2020-02-09 4:00,0.9,,1.3,70,61,4,-5.7,1022.6,1027.4,,,,,8,8,Sc,14,1787,,,0.9,2.5,3.3,3.9,4.5
165,2020-02-09 5:00,-0.1,,2.5,110,63,3.8,-6.3,1022.5,1027.4,,,,,8,8,Sc,14,1935,,,0.6,2.4,3.2,3.8,4.5
165,2020-02-09 6:00,0,,1.3,90,62,3.8,-6.4,1022.6,1027.5,,,,,9,9,Sc,13,1971,,,0.8,2.3,3.1,3.8,4.4
165,2020-02-09 7:00,-0.1,,1,110,62,3.8,-6.5,1022.7,1027.6,,,,,9,9,Sc,13,1980,,,0.8,2.4,3.2,3.8,4.4
165,2020-02-09 8:00,-0.3,,1,140,62,3.7,-6.7,1022.7,1027.6,0,0.03,,,8,8,Sc,13,2000,,,0.6,2.3,3.1,3.8,4.4
165,2020-02-09 9:00,0.3,,1.1,140,58,3.6,-7,1023,1027.9,0,0.26,,,9,9,Sc,12,1994,,,2.4,2.6,3.2,3.8,4.4
165,2020-02-09 10:00,1.1,,1,360,55,3.6,-6.9,1022.8,1027.6,0.1,0.65,,,6,6,Sc,13,1963,,,5.8,3.2,3.4,3.7,4.3
165,2020-02-09 11:00,2.1,,2.5,360,56,4,-5.7,1022.9,1027.7,0.8,1.5,,,4,4,Sc,10,1938,,,9,4.2,3.8,3.8,4.3
165,2020-02-09 12:00,3,,2.5,20,54,4.1,-5.4,1022.2,1027,0.9,2.02,,,5,5,Sc,10,1863,,,16.1,5.2,4.3,3.9,4.3
165,2020-02-09 13:00,3.7,,2.6,360,53,4.2,-5,1021,1025.8,1,2.35,,,6,6,Sc,10,1914,,,17.9,6.2,5,4.1,4.3
165,2020-02-09 14:00,4.1,,4.2,320,52,4.3,-4.8,1020.4,1025.2,0.6,1.76,,,4,4,Sc,10,1980,,,18.3,6.6,5.6,4.3,4.4
165,2020-02-09 15:00,4.8,,4.6,320,49,4.2,-5,1019.7,1024.4,1,2.25,,,4,4,Sc,10,1982,,,20,7.1,6.1,4.6,4.5
165,2020-02-09 16:00,4.4,,5.5,290,55,4.6,-3.8,1019.6,1024.4,1,1.89,,,6,6,Sc,10,2000,,,15.8,7.3,6.4,4.8,4.7
165,2020-02-09 17:00,4,,4.9,320,56,4.5,-4,1019.2,1024,1,1.02,,,3,0,Ci,,2000,,,9.7,6.7,6.4,5.1,4.9
165,2020-02-09 18:00,3.3,,3.9,320,63,4.9,-3,1019.4,1024.2,0.9,0.31,,,4,0,Ci,,2000,,,3.8,5.8,6.1,5.3,5.1
165,2020-02-09 19:00,2.4,,2.1,340,71,5.2,-2.3,1019.3,1024.1,0,0,,,0,0,,,2000,,,1.6,5.1,5.7,5.3,5.2
165,2020-02-09 20:00,1.7,,1.5,50,72,5,-2.8,1018.9,1023.7,,,,,0,0,,,1891,,,0.5,4.5,5.4,5.4,5.3
165,2020-02-09 21:00,1.4,,0.9,50,70,4.8,-3.4,1018.9,1023.7,,,,,3,0,Ci,,1948,,,-0.5,4.1,5,5.3,5.4
165,2020-02-09 22:00,0.8,,0.4,0,72,4.7,-3.6,1019,1023.8,,,,,0,0,,,1909,,,-1.3,3.6,4.7,5.1,5.3
165,2020-02-09 23:00,0.5,,0.7,230,74,4.7,-3.6,1018.8,1023.6,,,,,0,0,,,1645,,,-1.5,3.2,4.4,5.1,5.4
165,2020-02-10 0:00,0.8,,1,290,80,5.2,-2.2,1018.4,1023.2,,,,,1,0,,,1678,,,-1.6,3,4.1,4.9,5.3
165,2020-02-10 1:00,1,,0.3,0,78,5.1,-2.4,1018.2,1023,,,,,8,5,,8,1868,,,0.4,3,4,4.8,5.3
165,2020-02-10 2:00,0.9,,2.6,160,81,5.3,-1.9,1018,1022.8,,,,,9,9,,8,1407,,,1,3.1,4,4.7,5.2
165,2020-02-10 3:00,1.1,,1.8,140,81,5.4,-1.8,1018,1022.8,,,,,8,8,Sc,7,1314,,,1.1,3.2,4,4.7,5.2
165,2020-02-10 4:00,1.3,,1.2,140,80,5.4,-1.7,1017.5,1022.3,,,,,8,8,Sc,7,1413,,,0.5,3.1,3.9,4.5,5.2
165,2020-02-10 5:00,1.3,,2.4,160,80,5.4,-1.7,1017.5,1022.3,,,,,9,9,Sc,7,1370,,,0.9,3.1,3.8,4.4,5.1
165,2020-02-10 6:00,1.4,,1.3,180,80,5.4,-1.6,1017.5,1022.3,,,,,9,9,Sc,6,1260,,,0.6,3.1,3.9,4.4,4.9
165,2020-02-10 7:00,1.6,,2,160,80,5.5,-1.4,1017.8,1022.6,,,,,6,6,Sc,5,1095,,,1.3,3.1,3.8,4.4,5
165,2020-02-10 8:00,1.5,,2.2,180,81,5.5,-1.4,1018.5,1023.3,0,0.04,,,7,7,Sc,5,1022,,,1.8,3,3.8,4.4,5
165,2020-02-10 9:00,2.5,,2.2,160,79,5.8,-0.7,1018.9,1023.7,0,0.25,,,4,4,Sc,4,932,,19,4.7,3.3,3.8,4.4,4.9
165,2020-02-10 10:00,3.9,,1.9,180,74,6,-0.3,1019,1023.8,0.1,0.67,,,0,0,,,810,,19,10.3,4,4,4.3,4.9
165,2020-02-10 11:00,6,,1.7,180,70,6.5,0.9,1019.5,1024.2,0.7,1.27,,,2,2,Sc,4,615,,19,15.1,5.1,4.5,4.4,4.9
165,2020-02-10 12:00,7.9,,1.4,200,70,7.4,2.7,1019.5,1024.2,0.8,1.59,,,3,3,Sc,4,551,,19,19.5,6.3,5.1,4.5,4.8
165,2020-02-10 13:00,9.1,,1.8,320,66,7.6,3,1018.8,1023.5,1,2.14,,,0,0,,,499,,4019,25,7.7,5.9,4.7,4.9
165,2020-02-10 14:00,10.1,,2.9,320,59,7.3,2.4,1018.4,1023.1,1,2.14,,,1,1,Sc,7,547,,40,24.6,8.6,6.7,5,4.9
165,2020-02-10 15:00,10.4,,3.4,290,54,6.8,1.4,1018.2,1022.8,1,1.94,,,1,1,Sc,9,601,,40,22.6,9.1,7.4,5.4,5.1
